scenario_name,array_gini_coefficient,arr_size,total_trials,regular_avg,regular_std,epsilon,avg_comparisons,std_comparisons,improvement_pct,ci_lower,ci_upper,margin_of_error,sample_size,t_statistic,p_value,is_significant,drunkness_level
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.17999999999999988,11.7,1.7724034928351222,-2.3622047244094455,11.348316694460335,12.051683305539663,0.35168330553966476,100,1.127702653084982,0.2608227568001631,False,0.17999999999999988
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.15999999999999986,11.41,1.875385482259769,0.17497812773402951,11.037882833548688,11.782117166451313,0.372117166451312,100,-0.08092404979745323,0.9355859701132311,False,0.15999999999999986
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.13999999999999985,11.71,1.5653766449018078,-2.4496937882764755,11.399395312569006,12.020604687430996,0.31060468743099545,100,1.2470441911120342,0.21385553099893304,False,0.13999999999999985
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.11999999999999983,11.51,1.5008078632603983,-0.6999125109361336,11.212207159676119,11.80779284032388,0.29779284032388076,100,0.36350741860176594,0.7166155836852445,False,0.11999999999999983
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.09999999999999981,11.3,1.72034762754391,1.1373578302712075,10.958645707493963,11.641354292506039,0.34135429250603716,100,-0.5517891410766194,0.5817177974877077,False,0.09999999999999981
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.0799999999999998,11.62,1.5425284241769872,-1.6622922134733116,11.313928895256403,11.926071104743595,0.30607110474359533,100,0.8522318368765878,0.395116940278466,False,0.0799999999999998
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.059999999999999776,11.42,1.7533805731624366,0.08748906386701476,11.072091254428509,11.767908745571491,0.3479087455714917,100,-0.04201327065063561,0.9665307627399663,False,0.059999999999999776
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.03999999999999976,11.32,1.4556056742084647,0.962379702537178,11.031176254652333,11.608823745347667,0.2888237453476661,100,-0.5068641156067283,0.612819832683748,False,0.03999999999999976
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.01999999999999974,11.49,1.5602058916189312,-0.5249343832021041,11.1804213022006,11.7995786977994,0.3095786977994002,100,0.26765311684113646,0.7892452162735454,False,0.01999999999999974
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,2.7755575615628914e-16,11.27,1.7106617539313949,1.3998250218722672,10.930567594955175,11.609432405044824,0.33943240504482486,100,-0.6811672841188883,0.49656445700884255,False,2.7755575615628914e-16
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.020000000000000295,11.58,1.3572104486851706,-1.3123359580052525,11.310700002095418,11.849299997904582,0.26929999790458203,100,0.7124278838197313,0.4770624428997037,False,0.020000000000000295
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.04000000000000031,11.54,1.3737804508991702,-0.962379702537178,11.267412154167461,11.812587845832537,0.27258784583253753,100,0.519800779042181,0.6037973973158637,False,0.04000000000000031
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.06000000000000033,11.5,1.2350111437766564,-0.6124234470691189,11.254946995321623,11.745053004678377,0.24505300467837687,100,0.34502177258501393,0.7304687656312703,False,0.06000000000000033
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.08000000000000035,11.33,1.8805490279343016,0.8748906386701631,10.956858274062958,11.703141725937042,0.37314172593704165,100,-0.4039794140600142,0.6866742177741587,False,0.08000000000000035
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.10000000000000037,11.72,1.5313557735061127,-2.53718285214349,11.41614579154185,12.023854208458152,0.303854208458152,100,1.3052922401820457,0.19331188203571015,False,0.10000000000000037
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.12000000000000038,11.59,1.9545078690302093,-1.3998250218722672,11.202183235441314,11.977816764558685,0.38781676455868536,100,0.6319072393150656,0.5282031865500558,False,0.12000000000000038
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.1400000000000004,11.86,1.5955746882733461,-3.762029746281712,11.543403365612983,12.176596634387016,0.3165966343870156,100,1.8972266809090879,0.059253511342544904,False,0.1400000000000004
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.16000000000000042,11.37,1.862197029795123,0.5249343832021041,11.000499708643138,11.73950029135686,0.36950029135686024,100,-0.2437577185395475,0.8076761268562364,False,0.16000000000000042
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.18000000000000044,11.75,1.811160685942313,-2.7996500437445344,11.390626426504717,12.109373573495283,0.3593735734952831,100,1.3206336434627417,0.18816894222203745,False,0.18000000000000044
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.20000000000000046,11.55,1.8929694486000912,-1.0498687664042081,11.174393793139966,11.925606206860035,0.3756062068600345,100,0.48293185684205414,0.6296914265820968,False,0.20000000000000046
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.22000000000000047,11.95,2.1290439833005523,-4.549431321084861,11.527551483782746,12.372448516217252,0.4224485162172525,100,1.94825731050592,0.05290276023094923,False,0.22000000000000047
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.2400000000000005,12.38,1.8628749368390327,-8.31146106736659,12.010365197178333,12.749634802821669,0.3696348028216675,100,3.858693158332604,0.00015513391027819172,True,0.2400000000000005
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.2600000000000005,11.72,2.348780040099046,-2.53718285214349,11.253951082907024,12.186048917092977,0.4660489170929771,100,1.0184672762093727,0.30986038874354455,False,0.2600000000000005
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.2800000000000005,12.36,2.337744747625477,-8.136482939632543,11.896140724346113,12.823859275653886,0.4638592756538859,100,3.276586112203748,0.001266161914369352,True,0.2800000000000005
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,0.30000000000000054,12.4,2.2473328748774737,-8.486439195100619,11.954080401398539,12.845919598601462,0.44591959860146246,100,3.5089889046286893,0.0005686444042571653,True,0.30000000000000054
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.3,12.19,2.2948999229956972,-5.358686257562655,11.734642067077596,12.645357932922403,0.45535793292240334,100,2.2290676651235075,0.027081318626611485,True,0.3
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.27999999999999997,12.49,2.401577764215799,-7.951598962834917,12.01347486898767,12.96652513101233,0.4765251310123311,100,3.205482734090613,0.0016097084983205064,True,0.27999999999999997
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.25999999999999995,11.97,2.0668377250810432,-3.457216940363011,11.559894554987656,12.380105445012346,0.41010544501234486,100,1.5405577400701183,0.1251350532619683,False,0.25999999999999995
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.23999999999999994,12.06,1.8953425105566626,-4.235090751944686,11.683922926163845,12.436077073836156,0.37607707383615546,100,1.9901406570997042,0.047998549278552176,True,0.23999999999999994
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.21999999999999992,11.71,1.876462392671676,-1.2100259291270576,11.337669151159233,12.082330848840769,0.3723308488407681,100,0.5719810899173747,0.5680035517310282,False,0.21999999999999992
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.1999999999999999,11.91,1.8968075252588987,-2.9386343993085555,11.533632235463205,12.286367764536795,0.37636776453679405,100,1.380281599224586,0.16911004132328036,False,0.1999999999999999
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.17999999999999988,11.52,1.8117461859830815,0.4321521175453821,11.160510250594116,11.879489749405883,0.35948974940588324,100,-0.20847413309194635,0.835077351322099,False,0.17999999999999988
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.15999999999999986,11.8,1.6391670710664874,-1.987899740708733,11.474753691123505,12.125246308876497,0.3252463088764962,100,1.0128457416826788,0.31237212900018857,False,0.15999999999999986
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.13999999999999985,11.36,1.6300213792983504,1.8150388936905866,11.036568394787464,11.683431605212535,0.3234316052125351,100,-0.9274648856835229,0.35481589411148184,False,0.13999999999999985
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.11999999999999983,11.71,1.6099124764465247,-1.2100259291270576,11.39055843737895,12.029441562621052,0.3194415626210517,100,0.6222765447805327,0.5344763967708941,False,0.11999999999999983
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.09999999999999981,11.5,1.507556722888818,0.6050129645635288,11.200868039508313,11.799131960491687,0.29913196049168705,100,-0.3214350370709527,0.7482203788835813,False,0.09999999999999981
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.0799999999999998,11.46,1.234356659817722,0.9507346585998222,11.215076859138204,11.704923140861798,0.24492314086179606,100,-0.5504519453371524,0.5826647053097793,False,0.0799999999999998
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.059999999999999776,11.18,1.539906857999253,3.3707865168539373,10.87444907086134,11.48555092913866,0.30555092913865917,100,-1.7725238266632868,0.07784595890918933,False,0.059999999999999776
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.03999999999999976,11.13,1.5351438586225938,3.802938634399304,10.825394153271661,11.43460584672834,0.3046058467283399,100,-2.0028024399144275,0.0465632280639089,True,0.03999999999999976
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,-0.01999999999999974,11.53,1.445683229480096,0.34572169403630876,11.243145082955378,11.81685491704462,0.28685491704462235,100,-0.18732131177998246,0.8516018569406885,False,0.01999999999999974
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,2.7755575615628914e-16,11.31,1.8732298041057054,2.2471910112359534,10.938310566862217,11.681689433137784,0.37168943313778297,100,-1.0633268375750455,0.288967941144123,False,2.7755575615628914e-16
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.020000000000000295,11.32,1.5101006722745476,2.16076058772688,11.020363264758819,11.619636735241182,0.2996367352411815,100,-1.1470542771767065,0.2527455655656601,False,0.020000000000000295
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.04000000000000031,11.59,1.3416031417296956,-0.17286084701814672,11.323796830398264,11.856203169601736,0.2662031696017368,100,0.09679021822955602,0.922993300837714,False,0.04000000000000031
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.06000000000000033,11.38,1.91633066883647,1.6421780466724243,10.999758420219871,11.76024157978013,0.38024157978012957,100,-0.7666451799949371,0.4442405623778449,False,0.06000000000000033
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.08000000000000035,11.5,1.6787441193290353,0.6050129645635288,11.16690074611818,11.83309925388182,0.33309925388181866,100,-0.30440595654552266,0.7611397125057324,False,0.08000000000000035
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.10000000000000037,11.32,1.7048949136725895,2.16076058772688,10.981711861174992,11.658288138825009,0.3382881388250084,100,-1.0781808440158487,0.28227347199373687,False,0.10000000000000037
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.12000000000000038,11.66,1.7991019083886484,-0.7778738115816755,11.303019149588362,12.016980850411638,0.35698085041163774,100,0.3767515955612434,0.7067689412832971,False,0.12000000000000038
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.1400000000000004,11.46,1.6540125681981912,0.9507346585998222,11.131808022417275,11.788191977582727,0.3281919775827262,100,-0.48212443426712315,0.6302514562907815,False,0.1400000000000004
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.16000000000000042,11.66,1.730417127268288,-0.7778738115816755,11.31664770028933,12.00335229971067,0.3433522997106695,100,0.385018452543945,0.7006408145628175,False,0.16000000000000042
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.18000000000000044,11.72,1.589612747454136,-1.2964563526361308,11.404586344016721,12.03541365598328,0.31541365598327875,100,0.6710441119132367,0.5029745867334474,False,0.18000000000000044
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.20000000000000046,11.69,1.7273498122086834,-1.0371650821088956,11.347256322143018,12.032743677856981,0.3427436778569809,100,0.5138568846907281,0.6079301164966506,False,0.20000000000000046
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.22000000000000047,11.65,2.109981090441382,-0.6914433880726022,11.231333975298345,12.068666024701656,0.4186660247016565,100,0.3040744244125492,0.7614166797058951,False,0.22000000000000047
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.2400000000000005,11.93,2.0609647637880073,-3.111495246326702,11.521059877922974,12.338940122077025,0.40894012207702524,100,1.3890015960471511,0.16650167835961985,False,0.2400000000000005
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.2600000000000005,12.11,2.1028840225084244,-4.667242869490053,11.692742187548202,12.527257812451797,0.4172578124517982,100,2.056949698852252,0.04110760611685584,True,0.2600000000000005
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.2800000000000005,11.81,2.097112011285708,-2.0743301642178062,11.393887479799444,12.226112520200557,0.416112520200557,100,0.9158119759162647,0.36096724175193595,False,0.2800000000000005
Array (Gini=0.4),0.4000399919919959,5000,100,11.57,1.57155909204776,0.30000000000000054,12.68,1.9892641144834733,-9.593777009507342,12.285286842301398,13.074713157698602,0.39471315769860166,100,4.378444536261931,1.9818318928702704e-05,True,0.30000000000000054
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.3,12.33,2.3314061305260707,-7.874015748031499,11.86739844349589,12.79260155650411,0.46260155650410945,100,3.3451503671376894,0.0010271316786378826,True,0.3
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.27999999999999997,12.13,2.125625279366716,-6.124234470691173,11.708229828812518,12.551770171187483,0.42177017118748167,100,2.784139027361557,0.00598592513348115,True,0.27999999999999997
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.25999999999999995,12.24,2.296769800208875,-7.086614173228351,11.784271042871234,12.695728957128766,0.455728957128766,100,3.044535644169624,0.0027265691514853883,True,0.25999999999999995
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.23999999999999994,11.71,2.1095980755594277,-2.4496937882764755,11.291409973760489,12.128590026239513,0.41859002623951114,100,1.1196833666462083,0.2644477950640219,False,0.23999999999999994
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.21999999999999992,11.89,1.9169367398655763,-4.024496937882772,11.509638162578893,12.270361837421108,0.38036183742110663,100,1.965421157040807,0.05092738176326816,False,0.21999999999999992
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.1999999999999999,11.74,1.7443704545847716,-2.7121609798775195,11.3938790574302,12.086120942569801,0.346120942569801,100,1.4082241874672519,0.16073541304678798,False,0.1999999999999999
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.17999999999999988,11.57,1.970771268803002,-1.2248468941382378,11.17895622408948,11.96104377591052,0.3910437759105191,100,0.5870616647117534,0.557920539194675,False,0.17999999999999988
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.15999999999999986,11.73,1.6748586552755773,-2.624671916010505,11.397671706482116,12.062328293517885,0.3323282935178838,100,1.3974995989639458,0.16390113696305889,False,0.15999999999999986
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.13999999999999985,11.54,1.6902572872109431,-0.962379702537178,11.204616283830497,11.875383716169502,0.33538371616950335,100,0.5095596374990854,0.6109564607156858,False,0.13999999999999985
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.11999999999999983,11.53,1.6542262984442746,-0.8748906386701631,11.201765613699541,11.858234386300458,0.3282343863004591,100,0.4693441397299205,0.6393618993956318,False,0.11999999999999983
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.09999999999999981,11.62,1.7452967100354615,-1.6622922134733116,11.27369526825353,11.966304731746469,0.3463047317464697,100,0.862817439439721,0.38935021457006136,False,0.09999999999999981
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.0799999999999998,11.51,1.5985789143656768,-0.6999125109361336,11.192807261979128,11.827192738020871,0.3171927380208723,100,0.38319266231783417,0.7020002478538536,False,0.0799999999999998
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.059999999999999776,11.34,1.3942160463279656,0.7874015748031484,11.063357288681063,11.616642711318937,0.2766427113189364,100,-0.4649458964389793,0.6424818277530789,False,0.059999999999999776
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.03999999999999976,11.39,1.4832056465301735,0.34995625546805903,11.095699821358144,11.684300178641857,0.2943001786418566,100,-0.199924285441159,0.8417469925605687,False,0.03999999999999976
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,-0.01999999999999974,11.54,1.3213094209376492,-0.962379702537178,11.27782354487874,11.80217645512126,0.2621764551212605,100,0.5839024580753708,0.5599507134599235,False,0.01999999999999974
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,2.7755575615628914e-16,11.52,1.2266403159225057,-0.7874015748031484,11.27660794917426,11.76339205082574,0.24339205082574017,100,0.49485087991132065,0.621258508484937,False,2.7755575615628914e-16
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.020000000000000295,11.46,1.4867767318952265,-0.26246719160105986,11.164991240546483,11.755008759453519,0.29500875945351884,100,0.14974497006207535,0.8811198186532844,False,0.020000000000000295
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.04000000000000031,11.49,1.466769968813836,-0.5249343832021041,11.198961016391573,11.781038983608427,0.29103898360842756,100,0.3017192117824488,0.7631852356196067,False,0.04000000000000031
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.06000000000000033,11.5,1.2673044646258476,-0.6124234470691189,11.248539299856676,11.751460700143324,0.2514607001433242,100,0.37911617572201306,0.705009198534968,False,0.06000000000000033
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.08000000000000035,11.47,1.7434147382349816,-0.3499562554680746,11.124068692288409,11.815931307711592,0.3459313077115923,100,0.18176887313449433,0.8559621746404077,False,0.08000000000000035
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.10000000000000037,11.57,1.4372743564669814,-1.2248468941382378,11.284813585792948,11.855186414207052,0.28518641420705176,100,0.7117621788180857,0.4774536723026256,False,0.10000000000000037
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.12000000000000038,11.91,1.429098748275721,-4.199475065616802,11.626435803829148,12.193564196170852,0.28356419617085254,100,2.447751899540094,0.015249745729263502,True,0.12000000000000038
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.1400000000000004,11.28,1.9336467875467584,1.3123359580052525,10.896322526591941,11.663677473408057,0.38367747340805863,100,-0.6371669621508297,0.5248418451482988,False,0.1400000000000004
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.16000000000000042,11.49,1.7551943113818114,-0.5249343832021041,11.14173136941646,11.83826863058354,0.34826863058353996,100,0.2715004842105779,0.7863083323854156,False,0.16000000000000042
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.18000000000000044,11.71,1.7482747628632767,-2.4496937882764755,11.363104357963188,12.056895642036814,0.3468956420368136,100,1.2701585915313236,0.20561772563853623,False,0.18000000000000044
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.20000000000000046,12.02,1.8747659786617301,-5.1618547681539795,11.648005756502762,12.391994243497237,0.37199424349723703,100,2.558484525648158,0.011338869312593798,True,0.20000000000000046
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.22000000000000047,12.19,1.7735144587382239,-6.649168853893261,11.838096254722586,12.541903745277413,0.351903745277413,100,3.4164688853881673,0.0007803913808682014,True,0.22000000000000047
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.2400000000000005,12.04,2.0046410797411736,-5.336832895888009,11.642235718788688,12.43776428121131,0.3977642812113105,100,2.5281584156076726,0.012361621106685556,True,0.2400000000000005
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.2600000000000005,11.65,2.4756388829528184,-1.9247594050743715,11.1587795362631,12.1412204637369,0.4912204637369002,100,0.7811483869175737,0.43592529657343215,False,0.2600000000000005
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.2800000000000005,11.84,2.2006426976745415,-3.5870516185476826,11.403344745506038,12.276655254493962,0.4366552544939622,100,1.5903950245357097,0.11367460671776934,False,0.2800000000000005
Array (Gini=0.5),0.38081674448654823,5000,100,11.43,1.3428072509229734,0.30000000000000054,12.2,2.4781876727588936,-6.736657917760276,11.708273801069195,12.691726198930803,0.4917261989308049,100,2.7318459024179456,0.007041353620508527,True,0.30000000000000054
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.3,12.63,2.312264183990587,-9.35064935064935,12.17119662097595,13.088803379024052,0.4588033790240515,100,3.999030433970431,9.631267208184384e-05,True,0.3
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.27999999999999997,12.13,2.592354726942868,-5.021645021645022,11.615620580647631,12.64437941935237,0.5143794193523702,100,1.970093156239735,0.05064573477815499,False,0.27999999999999997
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.25999999999999995,12.53,2.0471956674949516,-8.484848484848474,12.123791965350138,12.93620803464986,0.40620803464986155,100,3.9556089270811605,0.00011082789782911482,True,0.25999999999999995
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.23999999999999994,11.8,2.035046471561311,-2.1645021645021645,11.396202629402012,12.20379737059799,0.40379737059798854,100,1.0131855713904676,0.3123684361548675,False,0.23999999999999994
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.21999999999999992,11.73,2.1218202591457205,-1.5584415584415559,11.308984827374852,12.151015172625149,0.4210151726251485,100,0.7087992602398819,0.47941347697770864,False,0.21999999999999992
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.1999999999999999,11.69,2.092289838353369,-1.2121212121212015,11.274844303526988,12.10515569647301,0.4151556964730116,100,0.5566854989037173,0.5784637424861021,False,0.1999999999999999
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.17999999999999988,11.79,1.6775101800109602,-2.0779220779220644,11.457145586449386,12.122854413550613,0.3328544135506129,100,1.099921497601905,0.2727460654953603,False,0.17999999999999988
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.15999999999999986,11.46,1.9970685587337327,0.7792207792207779,11.063738271243553,11.856261728756449,0.3962617287564486,100,-0.3694221305816528,0.7122545448307105,False,0.15999999999999986
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.13999999999999985,12.03,1.4316410023451966,-4.155844155844144,11.745931365467177,12.314068634532822,0.2840686345328221,100,2.4010309669580545,0.017274601748044648,True,0.13999999999999985
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.11999999999999983,11.69,1.6124202274528157,-1.2121212121212015,11.370060845173263,12.009939154826736,0.3199391548267363,100,0.6565560833712549,0.5122444305905705,False,0.11999999999999983
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.09999999999999981,11.59,1.531454712145787,-0.3463203463203389,11.286126159969248,11.893873840030752,0.30387384003075213,100,0.19306954888934116,0.847104103788075,False,0.09999999999999981
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.0799999999999998,11.63,1.4815702835338271,-0.6926406926406933,11.336024312856066,11.923975687143935,0.2939756871439345,100,0.3930826548766104,0.6946828459383432,False,0.0799999999999998
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.059999999999999776,11.29,1.3801990780135651,2.2510822510822646,11.016138559294882,11.563861440705116,0.2738614407051171,100,-1.3247525499949888,0.18678031969485873,False,0.059999999999999776
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.03999999999999976,11.25,1.6537377315791295,2.5974025974026036,10.921862555965118,11.578137444034882,0.3281374440348825,100,-1.3864811924751765,0.16720328025604142,False,0.03999999999999976
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,-0.01999999999999974,11.63,1.2605514265550213,-0.6926406926406933,11.379879249118108,11.880120750881893,0.25012075088189256,100,0.42543806044863386,0.670984134820423,False,0.01999999999999974
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,2.7755575615628914e-16,11.19,1.7848690640373528,3.1168831168831272,10.835843254691364,11.544156745308635,0.35415674530863517,100,-1.589016498504221,0.11374502564488141,False,2.7755575615628914e-16
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.020000000000000295,11.36,1.4874559665836338,1.645021645021656,11.064856465648202,11.655143534351797,0.29514353435179785,100,-0.9316081952081916,0.35267819918874854,False,0.020000000000000295
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.04000000000000031,11.45,1.4659433478105144,0.8658008658008781,11.159125035932298,11.7408749640677,0.29087496406770114,100,-0.494108321415698,0.6217787260374792,False,0.04000000000000031
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.06000000000000033,11.38,1.529375656596475,1.471861471861471,11.076538689695656,11.683461310304345,0.30346131030434476,100,-0.8211545148985459,0.4125541075501853,False,0.06000000000000033
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.08000000000000035,11.14,1.9281015942049728,3.549783549783551,10.757422813254758,11.522577186745243,0.38257718674524227,100,-1.7226669578304183,0.08666268688377564,False,0.08000000000000035
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.10000000000000037,11.58,1.621696330975374,-0.25974025974025416,11.258220264987923,11.901779735012077,0.32177973501207724,100,0.1402287389423182,0.8886249849034864,False,0.10000000000000037
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.12000000000000038,11.51,1.5340907220351552,0.3463203463203543,11.205603118418566,11.814396881581434,0.30439688158143496,100,-0.19288806692144367,0.8472461031238561,False,0.12000000000000038
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.1400000000000004,11.49,1.5537182511769643,0.5194805194805238,11.181708590814624,11.798291409185376,0.3082914091853758,100,-0.28731460575367856,0.7741753544878291,False,0.1400000000000004
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.16000000000000042,11.72,1.658038271298618,-1.471861471861471,11.391009235583914,12.048990764416088,0.328990764416087,100,0.784480359272312,0.4337231651830077,False,0.16000000000000042
